id_,age,job,marital,education,payment_default,housing_loan,personal_loan,contact,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,deposit_subscribed,date,latitude,longitude,Income,Kidhome,Teenhome,Dt_Customer,NumWebVisitsMonth,income_level
2d3a48f7-95d5-42af-b0d0-b13bea4fdf5c,29.0,admin.,SINGLE,university.degree,No,No,Yes,cellular,119,6,999,0,NONEXISTENT,1.4,93.444,-36.1,4.857,5228.1,no,29-agosto-2019,28.468,-116.905,55767,2,1,2013-11-03,28,Medio-bajo
1ec3dd04-e2a7-4f25-bdd4-382184eb44db,35.0,technician,SINGLE,university.degree,No,Yes,Yes,cellular,176,3,999,0,NONEXISTENT,1.4,93.444,-36.1,4.857,5228.1,no,8-agosto-2018,42.277,-79.979,30331,1,1,2013-06-02,27,Bajo
96f4e597-fb01-430a-a74b-ef6de852a281,48.0,technician,MARRIED,high.school,Unknown,Yes,No,cellular,241,4,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,8-mayo-2017,37.412,-123.072,108312,0,2,2013-10-17,14,Medio-alto
cf80408c-8352-41ab-8228-06f8a1cd1f25,31.0,technician,MARRIED,university.degree,No,Yes,No,cellular,314,3,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,6-marzo-2017,28.658,-106.006,56838,1,2,2013-03-07,16,Medio-bajo
994c1b5c-9e4e-4083-b2e0-ced023bdd635,44.0,management,MARRIED,university.degree,Unknown,Yes,No,cellular,96,5,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,7-julio-2017,48.25,-91.802,57761,1,2,2013-05-07,22,Medio-bajo
bbd4c482-3813-4270-ba6c-37255419026e,38.0,technician,MARRIED,professional.course,Unknown,No,No,cellular,43,3,999,0,NONEXISTENT,1.4,93.444,-36.1,4.857,5228.1,no,16-mayo-2016,40.506,-71.116,156948,1,2,2013-05-11,16,Alto
8ab1f330-f0bc-4c5d-9b23-3de81f58b222,43.0,self-employed,MARRIED,university.degree,Unknown,Yes,Yes,cellular,127,3,999,0,NONEXISTENT,1.4,93.444,-36.1,4.857,5228.1,no,19-mayo-2015,47.954,-103.11,21416,2,0,2013-06-30,25,Bajo
d75422b2-ba9e-4860-ba10-1bfb10876c21,47.0,blue-collar,MARRIED,basic.4y,No,Yes,No,cellular,729,4,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,6-julio-2019,47.409,-82.054,38014,1,0,2013-05-23,13,Bajo
df629b3e-cd9e-4406-a562-0d8643b1885e,33.0,technician,SINGLE,professional.course,No,No,Yes,cellular,285,5,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,10-diciembre-2017,47.255,-121.543,65033,0,0,2013-11-01,25,Medio-bajo
09df1446-0c49-461b-97ec-1e9ba3097f34,38.0,technician,MARRIED,Unknown,No,No,No,cellular,393,3,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,30-mayo-2019,25.787,-93.765,41778,1,0,2013-01-11,17,Bajo
c377c404-42d8-47ab-8e10-8817a9fc8cbf,33.0,technician,MARRIED,university.degree,Unknown,Yes,No,cellular,153,7,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,16-septiembre-2015,39.066,-67.303,16633,0,1,2013-09-27,32,Bajo
1dcbf86f-338c-4e38-bfc6-2215c36799e6,35.0,technician,MARRIED,professional.course,Unknown,Yes,No,cellular,189,5,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,6-julio-2015,43.741,-112.343,88568,2,0,2013-02-17,30,Medio-bajo
38a7ca75-de0b-48ad-996a-97206589d6a3,35.0,admin.,SINGLE,university.degree,No,Yes,No,cellular,129,4,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,21-noviembre-2018,36.759,-99.827,11594,1,2,2013-09-11,16,Bajo
cf87a41b-8e73-491d-9865-3082d81499f3,32.0,technician,SINGLE,university.degree,No,No,No,cellular,195,7,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,24-agosto-2016,37.933,-103.258,90171,0,2,2013-07-24,25,Medio-bajo
1bd9c6d5-ce38-40b2-bdfa-9ed9fc83de57,49.0,blue-collar,MARRIED,basic.9y,Unknown,No,No,cellular,199,5,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,4-septiembre-2015,44.313,-105.503,65734,1,1,2013-09-14,29,Medio-bajo
6de49cd6-6d6c-49fb-9159-7b3a5b97dd61,49.0,technician,MARRIED,high.school,No,No,No,cellular,298,6,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,7-octubre-2017,49.208,-89.101,151427,1,0,2013-02-07,24,Alto
bde946e4-c078-4396-81c0-8faf1e833bb0,45.0,technician,DIVORCED,university.degree,Unknown,No,No,cellular,43,3,999,0,NONEXISTENT,1.4,93.444,-36.1,4.857,5228.1,no,13-septiembre-2016,37.799,-120.484,179255,0,0,2013-08-11,7,Alto
6893195c-3729-4fc8-ab30-5d1233980b92,48.0,services,MARRIED,high.school,No,Yes,Yes,cellular,273,3,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,26-octubre-2019,27.736,-97.252,94753,1,0,2013-09-29,2,Medio-alto
22c2fad3-7d78-4542-9c6d-6eea449dafc2,30.0,technician,MARRIED,professional.course,Unknown,No,No,cellular,37,2,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,8-abril-2015,31.448,-92.458,112559,2,1,2013-02-06,17,Medio-alto
b139f9cd-4616-4345-a671-ef76fdbaed4d,38.0,self-employed,MARRIED,university.degree,Unknown,Yes,No,cellular,693,6,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,18-mayo-2019,46.0,-106.3,151922,0,2,2013-02-01,25,Alto
bc69d09b-d7b9-4e17-a03c-6b543901df28,52.0,services,MARRIED,high.school,No,Yes,No,telephone,575,2,999,0,NONEXISTENT,1.4,93.444,-36.1,4.857,5228.1,no,8-diciembre-2018,47.28,-87.548,131473,1,0,2013-02-01,7,Medio-alto
7359081e-c7eb-4d38-aa75-9ac512e046b4,38.0,admin.,SINGLE,university.degree,No,Yes,No,cellular,99,6,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,29-agosto-2019,28.554,-118.192,47875,1,1,2013-09-10,22,Bajo
6541e4e1-5f36-4e62-840c-ab6517e4fcc5,38.0,admin.,SINGLE,university.degree,No,No,No,cellular,247,9,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,26-julio-2018,43.534,-93.649,103911,2,1,2013-02-22,6,Medio-alto
cb6d35ce-ca5d-47b5-944a-87e17a4ed118,31.0,admin.,DIVORCED,university.degree,No,No,No,cellular,139,2,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,29-septiembre-2018,28.45,-123.942,14140,1,0,2013-07-22,10,Bajo
85b14376-392c-414e-898c-463aa47ca89f,27.0,admin.,MARRIED,university.degree,No,No,No,cellular,97,4,999,0,NONEXISTENT,1.4,93.444,-36.1,4.857,5228.1,no,13-febrero-2017,28.536,-108.44,93926,1,0,2013-09-16,27,Medio-alto
c6ea1209-2c67-4fb5-9c68-862def1a232d,41.0,admin.,MARRIED,university.degree,No,No,No,cellular,151,5,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,8-marzo-2017,46.428,-115.345,146907,1,0,2013-08-29,1,Alto
ef79188c-b426-45e5-a5e0-3610138d3773,31.0,admin.,SINGLE,university.degree,No,No,No,cellular,192,4,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,28-septiembre-2018,42.454,-91.803,133557,2,0,2013-05-07,20,Medio-alto
c564eb1c-3108-44f5-8d09-e55d1ea50a78,34.0,technician,SINGLE,professional.course,No,Yes,No,cellular,120,9,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,19-junio-2017,33.463,-79.545,116378,1,0,2013-07-17,29,Medio-alto
f113a238-926e-4e0b-837e-65b08bf4147c,52.0,services,MARRIED,high.school,No,Yes,No,cellular,607,5,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,28-septiembre-2018,40.517,-70.112,25053,0,0,2013-10-23,29,Bajo
f80aba4c-9393-437e-8b27-de9d751cd5d9,44.0,blue-collar,MARRIED,basic.6y,No,No,No,cellular,141,2,999,0,NONEXISTENT,1.4,93.444,-36.1,4.857,5228.1,no,22-octubre-2016,24.802,-90.509,169397,0,0,2013-04-07,28,Alto
ee4fdf79-730d-443d-ada9-9b68a94cc6b9,31.0,admin.,SINGLE,university.degree,Unknown,No,No,cellular,116,6,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,27-noviembre-2017,34.182,-114.493,162720,1,0,2013-10-23,32,Alto
278eb736-c141-43d9-b4cf-212b92a43f55,35.0,admin.,SINGLE,university.degree,No,No,No,cellular,102,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,1-octubre-2019,39.034,-104.944,94614,0,2,2013-01-17,24,Medio-alto
220ca643-8389-4df6-8072-f4cb8f526dc3,35.0,admin.,SINGLE,university.degree,No,No,No,cellular,58,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,19-agosto-2018,44.962,-98.058,21842,2,2,2013-07-06,14,Bajo
e6db90c2-7e8f-4640-82cd-1d5451ab83c4,37.0,management,MARRIED,university.degree,No,No,No,cellular,208,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,21-noviembre-2019,29.645,-96.747,136377,1,2,2013-08-10,5,Medio-alto
66b0fc22-3b46-4ec9-9eb9-66d516f9ce21,40.0,technician,SINGLE,university.degree,No,No,No,cellular,203,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,28-julio-2016,25.653,-68.125,10046,2,0,2013-01-08,8,Bajo
f14105be-075b-4882-8943-3948d16eae87,38.0,technician,SINGLE,university.degree,No,Yes,No,cellular,173,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,28-noviembre-2017,44.281,-81.41,42211,0,2,2013-05-26,1,Bajo
36c68081-b38f-4490-953b-c4f80d4d4f17,35.0,admin.,SINGLE,university.degree,No,No,No,cellular,122,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,1-marzo-2016,42.022,-112.93,149423,2,1,2013-04-05,14,Alto
b64e3255-df37-470c-8a3c-d3c4e4149282,40.0,technician,SINGLE,university.degree,No,Yes,No,cellular,286,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,28-agosto-2015,39.261,-96.169,175869,0,1,2013-08-20,17,Alto
abcff4ef-8a0c-49e7-9582-faeb3f213153,58.0,admin.,MARRIED,basic.4y,No,Yes,No,cellular,645,10,999,0,NONEXISTENT,1.4,93.444,-36.1,4.857,5228.1,yes,18-octubre-2016,39.929,-91.194,166739,2,0,2013-10-30,2,Alto
9320eaa7-71ce-4a4f-a216-135fa585c972,44.0,blue-collar,MARRIED,basic.6y,No,No,Yes,cellular,177,5,999,0,NONEXISTENT,1.4,93.444,-36.1,4.857,5228.1,no,6-febrero-2018,27.037,-71.441,178671,2,1,2013-04-07,10,Alto
523e0877-26ee-42c6-a6f5-fc32b85d34aa,37.0,technician,MARRIED,university.degree,No,Yes,No,cellular,158,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,5-octubre-2016,49.01,-107.938,116316,1,2,2013-09-22,2,Medio-alto
43f2a279-3d33-42d3-b4cb-9e12fcb165f2,31.0,admin.,SINGLE,university.degree,No,Yes,No,cellular,83,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,17-marzo-2019,26.282,-75.615,34462,1,1,2013-04-14,14,Bajo
ba76cf85-a513-46e2-a5f5-f656c85b87ff,33.0,admin.,SINGLE,university.degree,No,Yes,No,cellular,125,2,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,4-octubre-2015,39.641,-105.025,114566,1,2,2013-12-28,26,Medio-alto
c9886c12-7d94-401b-bd5e-44cbbb8baae2,31.0,admin.,SINGLE,university.degree,Unknown,Yes,No,cellular,112,1,999,0,NONEXISTENT,1.4,93.749,-36.1,4.963,5228.1,no,11-mayo-2018,41.511,-79.377,165523,0,0,2013-03-25,27,Alto
c140d88f-9a5f-48c8-83fc-1b1b85e010ce,31.0,admin.,SINGLE,university.degree,Unknown,Yes,No,cellular,64,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,29-julio-2018,36.755,-72.619,56856,0,2,2013-10-12,26,Medio-bajo
c81b2a8f-a3f9-4696-acf0-3a92da099c0a,38.0,technician,SINGLE,professional.course,No,Yes,No,cellular,74,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,6-noviembre-2017,46.524,-97.931,89386,0,0,2013-12-10,15,Medio-bajo
00d90fbf-fb3b-421f-a115-ad47c7222016,49.0,admin.,MARRIED,high.school,Unknown,Yes,No,cellular,54,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,27-julio-2017,41.043,-118.51,67376,0,2,2013-08-08,11,Medio-bajo
5b62001b-aeaf-4394-87e1-76a080cd059c,35.0,entrepreneur,DIVORCED,professional.course,Unknown,No,No,cellular,255,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,6-marzo-2017,41.416,-84.526,17600,0,0,2013-01-15,11,Bajo
f37f26c0-3fee-45a1-b924-8455477b44e5,46.0,blue-collar,MARRIED,basic.6y,No,Yes,Yes,cellular,133,12,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,19-mayo-2018,38.4,-83.755,120475,1,0,2013-05-16,20,Medio-alto
5d1b8603-1e32-4efa-862d-ab3fa06970a5,45.0,admin.,MARRIED,university.degree,No,Yes,No,cellular,245,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,21-mayo-2018,47.49,-72.993,20529,1,1,2013-03-03,4,Bajo
b918d804-1886-4c16-be1b-6490ea68060c,31.0,admin.,DIVORCED,university.degree,No,Yes,Yes,cellular,134,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,19-junio-2018,46.581,-118.627,180530,0,1,2013-08-02,19,Alto
a2918aef-c1da-4689-8e8c-7e54bd7d2413,32.0,technician,MARRIED,university.degree,No,No,No,cellular,56,5,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,24-marzo-2016,38.808,-119.236,175824,2,0,2013-11-25,14,Alto
61baa4f5-da35-4c1f-8bbe-1f19f8ee4b0c,44.0,blue-collar,MARRIED,basic.9y,Unknown,No,No,cellular,787,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,3-marzo-2018,36.085,-114.6,161920,2,2,2013-10-14,1,Alto
71c42bef-091f-428e-9372-fd12d0283f8b,31.0,admin.,DIVORCED,university.degree,No,Yes,No,cellular,269,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,15-noviembre-2017,40.976,-69.532,40697,1,0,2013-06-05,29,Bajo
433db51a-844d-455c-8137-795d49b2b95c,34.0,admin.,MARRIED,university.degree,Unknown,Yes,No,cellular,87,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,8-julio-2015,47.371,-69.402,80919,0,1,2013-11-17,8,Medio-bajo
a1171427-5b32-4a67-983e-3c8c0caa72e2,36.0,technician,SINGLE,high.school,No,Yes,No,cellular,124,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,20-enero-2018,33.244,-121.135,172395,2,1,2013-08-07,27,Alto
13e63e2c-b6c6-43c8-9b6f-fd5e29cc5aa2,38.0,technician,SINGLE,high.school,No,No,No,cellular,78,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,10-agosto-2018,47.635,-115.149,37066,0,0,2013-12-19,24,Bajo
e15b72ce-9204-44bc-8153-4041ab435428,38.0,technician,SINGLE,professional.course,No,Yes,No,cellular,162,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,6-marzo-2015,38.493,-80.47,60126,0,2,2013-12-23,1,Medio-bajo
6ca65c2b-550c-4834-b025-3edda98a07d2,37.0,admin.,MARRIED,university.degree,No,No,Yes,cellular,118,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,14-marzo-2016,37.038,-70.648,135506,0,1,2013-03-03,6,Medio-alto
e9ec6a61-45b2-42b4-8a56-8999762b3178,49.0,self-employed,MARRIED,professional.course,Unknown,No,No,cellular,432,9,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,15-diciembre-2016,32.484,-115.006,22296,2,2,2013-09-29,28,Bajo
bf235a16-62d6-4c86-961f-74546faa37ee,38.0,retired,MARRIED,university.degree,No,No,No,cellular,331,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.857,5228.1,no,3-noviembre-2019,42.716,-124.362,48572,0,1,2013-09-10,9,Bajo
4f787c36-eec1-4dfb-b08b-103dd94b08f2,54.0,technician,MARRIED,professional.course,Unknown,No,No,cellular,87,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.857,5228.1,no,16-septiembre-2018,30.438,-104.203,139917,2,2,2013-01-01,16,Alto
d9c0c2a7-c292-4ea8-bf4a-c324fa1a5a28,54.0,technician,MARRIED,professional.course,Unknown,Yes,No,cellular,70,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,30-junio-2015,36.202,-103.097,180307,1,1,2013-10-04,2,Alto
ff53f267-0983-4a31-8c17-4f37adb1e366,54.0,technician,MARRIED,professional.course,Unknown,No,No,cellular,222,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,1-diciembre-2016,39.361,-78.224,7106,1,0,2013-10-01,32,Bajo
da0746f6-4992-47be-b53e-ab55fb35b38f,54.0,technician,MARRIED,professional.course,Unknown,No,No,cellular,213,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.857,5228.1,no,5-julio-2017,48.505,-70.058,57845,2,2,2013-01-19,26,Medio-bajo
ec7d1dd2-9686-4354-8547-03cc5c3506b7,54.0,technician,MARRIED,professional.course,Unknown,No,No,cellular,166,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,6-julio-2017,26.719,-88.071,124579,0,2,2013-07-30,31,Medio-alto
d451e006-cec9-4e80-b81c-9f1da8e63cd0,29.0,admin.,SINGLE,university.degree,No,No,No,cellular,103,4,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,24-febrero-2019,31.791,-88.939,179248,0,1,2013-11-25,28,Alto
879013dc-c5ac-4657-8069-9098247234be,33.0,admin.,DIVORCED,university.degree,No,Yes,No,cellular,55,2,999,0,NONEXISTENT,1.4,93.444,-36.1,4.857,5228.1,no,13-abril-2018,26.544,-73.742,91738,2,1,2013-04-14,12,Medio-bajo
07e1c80e-9d7a-4aed-9df5-e2d747b33f35,38.0,management,MARRIED,high.school,No,Yes,No,cellular,173,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,24-abril-2017,30.078,-75.854,51982,2,2,2013-01-25,5,Medio-bajo
eaa5f95c-ed92-4a1a-8f20-729fb257fdfd,32.0,technician,MARRIED,professional.course,No,No,No,cellular,215,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,16-abril-2015,28.516,-93.017,161082,2,1,2013-11-24,17,Alto
b7607eb1-5dc0-4f7c-b111-c51a6cfc76c7,39.0,admin.,SINGLE,university.degree,No,Yes,No,cellular,104,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,26-agosto-2016,31.904,-90.947,119073,1,1,2013-05-09,3,Medio-alto
ad7adf11-ca7a-4a50-b3fa-f77755cbc6ff,36.0,admin.,MARRIED,university.degree,Unknown,Yes,No,cellular,361,4,999,0,NONEXISTENT,1.4,93.444,-36.1,4.857,5228.1,no,8-febrero-2019,36.255,-107.501,174967,1,0,2013-07-21,27,Alto
467717f4-92e6-4920-bb1b-8ca41ee45157,31.0,admin.,MARRIED,university.degree,No,Yes,No,telephone,223,4,999,0,NONEXISTENT,1.4,93.444,-36.1,4.857,5228.1,no,26-abril-2016,31.658,-122.717,29269,1,2,2013-12-16,3,Bajo
57bbe45b-99ff-4b7b-b2cf-9f2ed095a4be,46.0,technician,MARRIED,professional.course,Unknown,No,No,cellular,235,2,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,8-enero-2018,43.208,-67.629,147875,1,2,2013-08-28,31,Alto
7da523c4-5a2c-480a-a119-f07db4e5e389,59.0,blue-collar,MARRIED,basic.4y,Unknown,Yes,No,cellular,96,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,4-febrero-2015,28.781,-73.426,9723,2,2,2013-10-09,29,Bajo
5f17eac9-bdfd-4853-8c50-4ac6fde6d6d7,33.0,admin.,MARRIED,high.school,No,No,No,cellular,210,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,6-abril-2017,47.218,-75.34,34630,2,0,2013-12-03,18,Bajo
392d83e9-f07e-4568-b58c-3298dc0b04cb,52.0,self-employed,MARRIED,university.degree,No,No,No,cellular,276,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,25-abril-2015,43.081,-100.307,109844,2,0,2013-06-03,5,Medio-alto
9e32b723-f81a-4d7c-9514-e83fb62492d9,42.0,management,MARRIED,high.school,No,Yes,No,cellular,671,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,28-febrero-2015,49.299,-70.625,15143,2,0,2013-12-31,20,Bajo
191752c0-7afc-44fd-9042-2e0a00f0f105,48.0,management,MARRIED,university.degree,No,No,No,cellular,156,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,23-febrero-2017,31.718,-94.855,16900,2,1,2013-03-24,2,Bajo
d5fe4c72-7b8a-4478-b8a1-2a7871c80a4e,48.0,management,MARRIED,university.degree,No,Yes,Yes,cellular,83,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,22-abril-2019,42.229,-82.669,89349,0,1,2013-09-04,23,Medio-bajo
2fdc9d9f-ba33-4a14-b3ec-712e728744c4,48.0,management,MARRIED,university.degree,No,Yes,No,cellular,189,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.857,5228.1,no,16-noviembre-2016,31.491,-97.986,106470,2,0,2013-02-21,22,Medio-alto
47d920a5-3814-4c73-950a-f142e6e23c5e,48.0,management,MARRIED,university.degree,No,Yes,Yes,cellular,144,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,11-octubre-2018,30.338,-98.03,164856,1,1,2013-12-17,2,Alto
e4a8a6a5-671f-4e79-b42c-e131f412d955,32.0,self-employed,SINGLE,professional.course,No,Yes,No,cellular,151,7,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,11-noviembre-2016,35.678,-83.575,117082,1,1,2013-02-28,10,Medio-alto
52aec13a-d670-461e-b06b-4041a764ac70,31.0,technician,MARRIED,professional.course,No,No,No,cellular,51,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,10-mayo-2019,26.28,-79.47,150079,0,0,2013-01-14,24,Alto
aada4556-59d9-4ff1-b6af-90e9ba9ddcc4,38.0,services,SINGLE,professional.course,No,Yes,No,cellular,161,3,999,0,NONEXISTENT,1.4,93.444,-36.1,4.857,5228.1,no,26-abril-2015,27.905,-68.861,17482,2,1,2013-03-13,16,Bajo
a0920e8f-319b-492a-9e94-fd3bf4c15669,31.0,technician,MARRIED,professional.course,No,No,No,cellular,91,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,6-marzo-2017,46.306,-85.983,110140,1,0,2013-08-02,8,Medio-alto
a2e5c3f0-dfe8-4ce8-8b5a-f9a380d3cc17,35.0,admin.,MARRIED,university.degree,No,Yes,No,cellular,344,2,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,15-septiembre-2016,26.828,-69.665,105142,0,1,2013-11-01,23,Medio-alto
a8ddddfd-ba21-4015-b94b-068cab555718,31.0,technician,MARRIED,professional.course,No,Yes,No,cellular,284,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,31-octubre-2017,35.692,-119.071,30062,2,0,2013-11-18,31,Bajo
dec09a21-215f-4ceb-a2fe-1f85387d2a7c,32.0,technician,DIVORCED,professional.course,No,No,Yes,cellular,75,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,8-octubre-2019,33.446,-82.908,141963,1,0,2013-12-10,29,Alto
d343410b-f0a9-4a1f-8877-3f53e06fb7a5,31.0,technician,MARRIED,professional.course,No,No,No,cellular,298,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,4-noviembre-2018,48.647,-109.836,172860,2,0,2013-07-27,23,Alto
ee4b4d41-fd16-47d5-aab2-6fdaa461ab6a,41.0,admin.,DIVORCED,university.degree,No,No,No,cellular,141,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,8-noviembre-2016,45.762,-111.747,154263,1,2,2013-04-21,28,Alto
3ea71620-bde4-4ffe-a599-34c0e3b12530,33.0,technician,SINGLE,university.degree,No,No,No,cellular,134,6,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,26-agosto-2016,31.69,-72.099,18674,0,2,2013-04-30,24,Bajo
45814db3-9643-437a-bbd7-f679f1dc05a4,52.0,self-employed,MARRIED,university.degree,No,Yes,No,cellular,295,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,19-junio-2016,38.776,-81.118,102427,2,1,2013-01-24,21,Medio-alto
57a46a62-b838-434a-96ff-d4cec0d08140,37.0,admin.,MARRIED,university.degree,No,Yes,No,cellular,198,2,999,0,NONEXISTENT,1.4,93.444,-36.1,4.857,5228.1,no,18-julio-2015,44.179,-91.853,121850,0,2,2013-08-15,1,Medio-alto
debded44-a01d-44f1-ad03-bfb4eebbede8,31.0,management,MARRIED,university.degree,No,Yes,Yes,cellular,199,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,20-septiembre-2017,42.48,-72.959,36063,0,2,2013-12-25,22,Bajo
5cfd3b1c-bb24-4eeb-924f-41b9de274816,58.0,retired,MARRIED,Unknown,Unknown,No,Yes,cellular,92,2,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,8-noviembre-2018,25.222,-114.134,131509,1,0,2013-04-12,19,Medio-alto
c54539a7-b0f0-4342-b33c-91c155cca58e,36.0,management,MARRIED,university.degree,Unknown,No,No,cellular,504,2,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,29-enero-2019,26.616,-97.43,52034,1,2,2013-12-13,29,Medio-bajo
3a708906-fcfe-4321-b023-50b329280ea3,33.0,technician,SINGLE,university.degree,No,Yes,No,cellular,113,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,no,16-julio-2019,30.794,-85.778,106752,2,2,2013-08-02,1,Medio-alto
a03ad874-7b70-443f-97dd-347be242a2b6,29.0,management,SINGLE,university.degree,No,No,No,cellular,189,1,999,0,NONEXISTENT,1.4,93.444,-36.1,4.857,5228.1,no,16-febrero-2016,42.975,-81.212,107962,0,1,2013-03-18,13,Medio-alto
